Linux 5.11.0-1022-aws (ip-172-31-22-195) 	12/31/21 	_x86_64_	(2 CPU)

09:41:15     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:56:22     all    6.09    0.00   89.85    0.00    0.00    0.51    0.00    0.00    0.00    3.55
10:56:23     all    5.58    0.00   91.37    0.00    0.00    0.00    0.00    0.00    0.00    3.05
10:56:24     all    6.47    0.00   93.03    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:56:25     all    4.02    0.00   94.97    0.00    0.00    0.50    0.00    0.00    0.00    0.50
10:56:26     all    5.26    0.00   80.53    0.00    0.00    1.58    0.00    0.00    0.00   12.63
10:56:27     all    3.14    0.00   90.58    0.00    0.00    0.52    0.00    0.00    0.00    5.76
10:56:28     all    4.59    0.00   89.29    0.00    0.00    0.51    0.00    0.00    0.00    5.61
10:56:29     all    5.29    0.00   83.07    0.00    0.00    0.53    0.00    0.00    0.00   11.11
10:56:30     all    4.62    0.00   92.82    0.00    0.00    0.00    0.00    0.00    0.00    2.56
10:56:31     all    6.28    0.00   82.72    0.00    0.00    0.52    0.00    0.00    0.00   10.47
10:56:32     all    7.37    0.00   80.53    0.00    0.00    1.58    0.00    0.00    0.00   10.53
10:56:33     all    5.53    0.00   93.97    0.00    0.00    0.00    0.00    0.00    0.00    0.50
10:56:34     all    6.09    0.00   92.89    0.00    0.00    0.00    0.00    0.00    0.00    1.02
10:56:35     all    4.50    0.00   94.00    0.00    0.00    1.00    0.00    0.00    0.00    0.50
10:56:36     all    5.32    0.00   78.72    0.00    0.00    0.00    0.00    0.00    0.00   15.96
10:56:37     all    7.11    0.00   88.83    0.00    0.00    1.02    0.00    0.00    0.00    3.05
10:56:38     all    7.54    0.00   91.96    0.00    0.00    0.00    0.00    0.00    0.00    0.50
10:56:39     all    5.05    0.00   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:56:40     all    4.98    0.00   94.53    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:56:41     all    4.50    0.00   93.50    0.00    0.00    0.50    0.00    0.00    0.00    1.50
10:56:42     all    4.98    0.00   95.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:56:43     all    4.59    0.00   90.82    0.00    0.00    1.02    0.00    0.00    0.00    3.57
10:56:44     all    6.50    0.00   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.50
10:56:45     all    5.47    0.00   94.53    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:56:46     all    4.50    0.00   93.50    0.00    0.00    1.50    0.00    0.00    0.00    0.50
10:56:47     all    5.58    0.00   92.39    0.00    0.00    0.51    0.00    0.00    0.00    1.52
10:56:48     all    8.00    0.00   92.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:56:49     all    7.00    0.00   92.50    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:56:50     all    5.50    0.00   94.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:56:51     all    3.50    0.00   95.50    0.00    0.00    1.00    0.00    0.00    0.00    0.00
10:56:52     all    4.52    0.00   95.48    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:56:53     all    5.67    0.00   84.54    0.00    0.00    0.52    0.00    0.00    0.00    9.28
10:56:54     all    4.93    0.00   94.09    0.00    0.00    0.49    0.00    0.00    0.00    0.49
10:56:55     all    5.53    0.00   94.47    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:56:56     all    4.52    0.00   94.47    0.00    0.00    0.50    0.00    0.00    0.00    0.50
10:56:57     all    5.53    0.00   94.47    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:56:58     all    5.97    0.00   93.53    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:56:59     all    4.02    0.00   94.97    0.00    0.00    0.50    0.00    0.00    0.00    0.50
10:57:00     all    6.57    0.00   89.39    0.00    0.00    1.01    0.00    0.00    0.00    3.03
10:57:01     all    6.53    0.00   93.47    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:57:02     all    4.64    0.00   81.44    0.00    0.00    0.52    0.00    0.00    0.00   13.40
10:57:03     all    6.38    0.00   79.79    0.00    0.00    1.06    0.00    0.00    0.00   12.77
10:57:04     all    3.55    0.00   91.37    0.00    0.00    0.00    0.00    0.00    0.00    5.08
10:57:05     all    4.92    0.00   80.87    0.00    0.00    1.09    0.00    0.00    0.00   13.11
10:57:06     all   12.24    0.00   79.59    0.00    0.00    1.02    0.00    0.00    0.00    7.14
10:57:07     all    9.60    0.00   89.90    0.00    0.00    0.51    0.00    0.00    0.00    0.00
10:57:08     all    7.00    0.00   92.50    0.00    0.00    0.00    0.00    0.00    0.00    0.50
10:57:09     all    7.07    0.00   88.38    0.00    0.00    0.51    0.00    0.00    0.00    4.04
10:57:10     all    4.52    0.00   93.97    0.00    0.00    1.01    0.00    0.00    0.00    0.50
10:57:11     all    7.58    0.00   89.39    0.00    0.00    0.00    0.00    0.00    0.00    3.03
10:57:12     all    4.95    0.00   94.55    0.00    0.00    0.00    0.00    0.00    0.00    0.50
10:57:13     all    4.04    0.00   92.93    0.00    0.00    1.01    0.00    0.00    0.00    2.02
10:57:14     all    5.00    0.00   93.50    0.00    0.00    0.00    0.00    0.00    0.00    1.50
10:57:15     all    5.82    0.00   80.42    0.00    0.00    1.06    0.00    0.00    0.00   12.70
10:57:16     all    4.84    0.00   83.33    0.00    0.00    0.54    0.00    0.00    0.00   11.29
10:57:17     all    4.00    0.00   93.50    0.00    0.00    0.50    0.00    0.00    0.00    2.00
10:57:18     all    5.98    0.00   73.91    0.00    0.00    1.63    0.00    0.00    0.00   18.48
10:57:19     all    5.13    0.00   84.10    0.00    0.00    0.51    0.00    0.00    0.00   10.26
10:57:20     all    6.57    0.00   92.93    0.00    0.00    0.00    0.00    0.00    0.00    0.51
10:57:21     all    6.06    0.00   91.41    0.00    0.00    1.01    0.00    0.00    0.00    1.52
10:57:22     all    6.00    0.00   90.50    0.00    0.00    1.00    0.00    0.00    0.00    2.50
10:57:23     all    5.05    0.00   94.44    0.00    0.00    0.00    0.00    0.00    0.00    0.51
10:57:24     all    6.67    0.00   81.54    0.00    0.00    1.03    0.00    0.00    0.00   10.77
10:57:25     all    5.05    0.00   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:57:26     all    8.00    0.00   92.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:57:27     all    4.48    0.00   95.02    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:57:28     all    5.15    0.00   89.69    0.00    0.00    0.52    0.00    0.00    0.00    4.64
10:57:29     all    5.61    0.00   88.78    0.00    0.00    0.00    0.00    0.00    0.00    5.61
10:57:30     all    6.47    0.00   92.04    0.00    0.00    0.50    0.00    0.00    0.00    1.00
10:57:31     all    6.06    0.00   93.43    0.00    0.00    0.51    0.00    0.00    0.00    0.00
10:57:32     all    5.03    0.00   93.47    0.00    0.00    0.00    0.00    0.00    0.00    1.51
10:57:33     all    3.50    0.00   94.50    0.00    0.00    1.00    0.00    0.00    0.00    1.00
10:57:34     all    6.50    0.00   93.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:57:35     all    6.12    0.00   89.29    0.00    0.00    0.51    0.00    0.00    0.00    4.08
10:57:36     all    3.98    0.00   95.52    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:57:37     all    3.54    0.00   91.92    0.00    0.00    0.51    0.00    0.00    0.00    4.04
10:57:38     all    6.09    0.00   89.34    0.00    0.00    0.51    0.00    0.00    0.00    4.06
10:57:39     all    5.05    0.00   93.94    0.00    0.00    0.51    0.00    0.00    0.00    0.51
10:57:40     all    5.05    0.00   89.39    0.00    0.00    0.51    0.00    0.00    0.00    5.05
10:57:41     all    7.00    0.00   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:57:42     all    4.57    0.00   90.36    0.00    0.00    0.51    0.00    0.00    0.00    4.57
10:57:43     all    5.50    0.00   93.00    0.00    0.00    0.50    0.00    0.00    0.00    1.00
10:57:44     all    7.07    0.00   91.92    0.00    0.00    0.00    0.00    0.00    0.00    1.01
10:57:45     all    5.56    0.00   93.43    0.00    0.00    0.00    0.00    0.00    0.00    1.01
10:57:46     all    6.25    0.00   82.29    0.00    0.00    1.04    0.00    0.00    0.00   10.42
10:57:47     all    4.19    0.00   89.53    0.00    0.00    0.52    0.00    0.00    0.00    5.76
10:57:48     all    4.98    0.00   95.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:57:49     all    4.06    0.00   93.40    0.00    0.00    0.51    0.00    0.00    0.00    2.03
10:57:50     all    5.53    0.00   94.47    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:57:51     all    6.00    0.00   93.50    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:57:52     all    7.69    0.00   83.59    0.00    0.00    0.51    0.00    0.00    0.00    8.21
10:57:53     all    5.53    0.00   91.46    0.00    0.00    0.00    0.00    0.00    0.00    3.02
10:57:54     all    5.47    0.00   94.03    0.00    0.00    0.00    0.00    0.00    0.00    0.50
10:57:55     all    4.15    0.00   87.05    0.00    0.00    0.52    0.00    0.00    0.00    8.29
10:57:56     all    5.05    0.00   93.43    0.00    0.00    0.51    0.00    0.00    0.00    1.01
10:57:57     all    4.48    0.00   94.53    0.00    0.00    1.00    0.00    0.00    0.00    0.00
10:57:58     all    6.03    0.00   93.47    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:57:59     all    5.00    0.00   93.50    0.00    0.00    0.00    0.00    0.00    0.00    1.50
10:58:00     all    4.71    0.00   85.86    0.00    0.00    0.52    0.00    0.00    0.00    8.90
10:58:01     all    5.03    0.00   92.96    0.00    0.00    0.50    0.00    0.00    0.00    1.51
10:58:02     all    4.50    0.00   95.00    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:58:03     all    6.97    0.00   92.54    0.00    0.00    0.00    0.00    0.00    0.00    0.50
10:58:04     all    6.03    0.00   93.97    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:58:05     all    6.15    0.00   85.13    0.00    0.00    1.03    0.00    0.00    0.00    7.69
10:58:06     all    7.04    0.00   92.46    0.00    0.00    0.00    0.00    0.00    0.00    0.50
10:58:07     all    4.52    0.00   95.48    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:58:08     all   12.50    0.00   86.50    0.00    0.00    1.00    0.00    0.00    0.00    0.00
10:58:09     all    4.98    0.00   94.03    0.00    0.00    0.50    0.00    0.00    0.00    0.50
10:58:10     all    4.48    0.00   95.02    0.00    0.00    0.00    0.00    0.00    0.00    0.50
10:58:11     all    5.56    0.00   92.93    0.00    0.00    0.51    0.00    0.00    0.00    1.01
10:58:12     all    5.97    0.00   93.03    0.00    0.00    1.00    0.00    0.00    0.00    0.00
10:58:13     all    6.03    0.00   93.97    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:58:14     all    5.47    0.00   94.03    0.00    0.00    0.00    0.00    0.00    0.00    0.50
10:58:15     all    4.52    0.00   95.48    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:58:16     all    5.56    0.00   93.43    0.00    0.00    0.51    0.00    0.00    0.00    0.51
10:58:17     all    4.48    0.00   95.02    0.00    0.00    0.00    0.00    0.00    0.00    0.50
10:58:18     all    6.70    0.00   87.63    0.00    0.00    0.52    0.00    0.00    0.00    5.15
10:58:19     all    4.64    0.00   89.69    0.00    0.00    0.00    0.00    0.00    0.00    5.67
10:58:20     all    8.25    0.00   79.90    0.00    0.00    0.52    0.00    0.00    0.00   11.34
10:58:21     all    5.64    0.00   89.74    0.00    0.00    0.00    0.00    0.00    0.00    4.62
10:58:22     all    7.00    0.00   81.00    0.00    0.00    1.00    0.00    0.00    0.00   11.00
10:58:23     all    7.54    0.00   91.46    0.00    0.00    0.50    0.00    0.00    0.00    0.50
10:58:24     all    5.05    0.00   93.94    0.00    0.00    0.51    0.00    0.00    0.00    0.51
10:58:25     all    5.45    0.00   93.56    0.00    0.00    0.50    0.00    0.00    0.00    0.50
10:58:26     all    5.67    0.00   88.14    0.00    0.00    0.00    0.00    0.00    0.00    6.19
10:58:27     all    4.57    0.00   90.36    0.00    0.00    0.00    0.00    0.00    0.00    5.08
10:58:28     all    5.53    0.00   93.47    0.00    0.00    0.00    0.00    0.00    0.00    1.01
10:58:29     all    4.52    0.00   93.47    0.00    0.00    0.00    0.00    0.00    0.00    2.01
10:58:30     all    6.60    0.00   86.80    0.00    0.00    0.51    0.00    0.00    0.00    6.09
10:58:31     all    5.08    0.00   92.89    0.00    0.00    1.02    0.00    0.00    0.00    1.02
10:58:32     all    4.08    0.00   88.78    0.00    0.00    1.02    0.00    0.00    0.00    6.12
10:58:33     all    6.03    0.00   92.96    0.00    0.00    0.00    0.00    0.00    0.00    1.01
10:58:34     all    7.88    0.00   91.13    0.00    0.00    0.49    0.00    0.00    0.00    0.49
10:58:35     all    5.15    0.00   93.81    0.00    0.00    0.00    0.00    0.00    0.00    1.03
10:58:36     all    5.03    0.00   93.47    0.00    0.00    0.00    0.00    0.00    0.00    1.51
10:58:37     all    6.67    0.00   83.59    0.00    0.00    0.51    0.00    0.00    0.00    9.23
10:58:38     all    7.50    0.00   91.50    0.00    0.00    0.00    0.00    0.00    0.00    1.00
10:58:39     all    6.53    0.00   91.96    0.00    0.00    0.50    0.00    0.00    0.00    1.01
10:58:40     all    5.00    0.00   94.50    0.00    0.00    0.00    0.00    0.00    0.00    0.50
10:58:41     all    6.00    0.00   93.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
10:58:42     all    5.56    0.00   90.91    0.00    0.00    0.00    0.00    0.00    0.00    3.54
10:58:43     all    8.96    0.00   89.55    0.00    0.00    0.50    0.00    0.00    0.00    1.00
10:58:44     all    5.53    0.00   91.96    0.00    0.00    0.50    0.00    0.00    0.00    2.01
10:58:45     all    5.00    0.00   92.50    0.00    0.00    0.00    0.00    0.00    0.00    2.50
10:58:46     all    4.00    0.00   95.50    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:58:47     all    6.97    0.00   92.54    0.00    0.00    0.00    0.00    0.00    0.00    0.50
10:58:48     all    5.50    0.00   94.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:58:49     all    4.57    0.00   91.37    0.00    0.00    0.51    0.00    0.00    0.00    3.55
10:58:50     all    5.13    0.00   87.69    0.00    0.00    0.51    0.00    0.00    0.00    6.67
10:58:51     all    4.15    0.00   88.60    0.00    0.00    1.04    0.00    0.00    0.00    6.22
10:58:52     all    5.53    0.00   94.47    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:58:53     all    4.52    0.00   93.97    0.00    0.00    0.00    0.00    0.00    0.00    1.51
10:58:54     all    4.52    0.00   91.96    0.00    0.00    0.50    0.00    0.00    0.00    3.02
10:58:55     all    6.50    0.00   93.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:58:56     all    4.59    0.00   87.24    0.00    0.00    1.02    0.00    0.00    0.00    7.14
10:58:57     all    5.08    0.00   90.86    0.00    0.00    1.02    0.00    0.00    0.00    3.05
10:58:58     all    5.32    0.00   79.79    0.00    0.00    0.53    0.00    0.00    0.00   14.36
10:58:59     all    4.06    0.00   90.36    0.00    0.00    0.51    0.00    0.00    0.00    5.08
10:59:00     all    6.00    0.00   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:59:01     all    4.00    0.00   95.50    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:59:02     all    5.08    0.00   93.40    0.00    0.00    0.00    0.00    0.00    0.00    1.52
10:59:03     all    7.00    0.00   92.00    0.00    0.00    0.50    0.00    0.00    0.00    0.50
10:59:04     all    3.74    0.00   81.82    0.00    0.00    1.07    0.00    0.00    0.00   13.37
10:59:05     all    6.15    0.00   86.15    0.00    0.00    0.51    0.00    0.00    0.00    7.18
10:59:06     all    7.14    0.00   87.76    0.00    0.00    0.00    0.00    0.00    0.00    5.10
10:59:07     all    6.00    0.00   91.50    0.00    0.00    0.50    0.00    0.00    0.00    2.00
10:59:08     all    4.98    0.00   95.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:59:09     all    4.55    0.00   95.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:59:10     all   15.42    0.00   83.58    0.00    0.00    1.00    0.00    0.00    0.00    0.00
10:59:11     all    5.56    0.00   92.93    0.00    0.00    0.51    0.00    0.00    0.00    1.01
10:59:12     all    6.50    0.00   92.50    0.00    0.00    1.00    0.00    0.00    0.00    0.00
10:59:13     all    5.03    0.00   91.96    0.00    0.00    0.50    0.00    0.00    0.00    2.51
10:59:14     all    6.12    0.00   85.20    0.00    0.00    0.51    0.00    0.00    0.00    8.16
10:59:15     all    5.61    0.00   89.80    0.00    0.00    0.00    0.00    0.00    0.00    4.59
10:59:16     all    5.61    0.00   84.69    0.00    0.00    1.02    0.00    0.00    0.00    8.67
10:59:17     all    4.21    0.00   86.32    0.00    0.00    1.05    0.00    0.00    0.00    8.42
10:59:18     all    4.71    0.00   82.20    0.00    0.00    1.57    0.00    0.00    0.00   11.52
10:59:19     all    7.94    0.00   77.25    0.00    0.00    1.59    0.00    0.00    0.00   13.23
10:59:20     all    1.52    0.00   98.48    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:59:21     all    4.98    0.00   94.53    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:59:22     all    4.08    0.00   90.82    0.00    0.00    1.02    0.00    0.00    0.00    4.08
10:59:23     all    4.50    0.00   94.50    0.00    0.00    1.00    0.00    0.00    0.00    0.00
10:59:24     all    4.02    0.00   92.96    0.00    0.00    0.50    0.00    0.00    0.00    2.51
10:59:25     all    4.02    0.00   94.97    0.00    0.00    0.50    0.00    0.00    0.00    0.50
10:59:26     all    6.03    0.00   92.96    0.00    0.00    0.00    0.00    0.00    0.00    1.01
10:59:27     all    5.15    0.00   81.96    0.00    0.00    0.52    0.00    0.00    0.00   12.37
10:59:28     all    7.61    0.00   86.80    0.00    0.00    0.51    0.00    0.00    0.00    5.08
10:59:29     all    3.54    0.00   93.94    0.00    0.00    0.00    0.00    0.00    0.00    2.53
10:59:30     all    6.53    0.00   91.46    0.00    0.00    0.50    0.00    0.00    0.00    1.51
10:59:31     all    4.98    0.00   93.53    0.00    0.00    0.50    0.00    0.00    0.00    1.00
10:59:32     all    4.04    0.00   95.96    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:59:33     all    5.97    0.00   93.03    0.00    0.00    0.00    0.00    0.00    0.00    1.00
10:59:34     all    4.59    0.00   91.84    0.00    0.00    1.02    0.00    0.00    0.00    2.55
10:59:35     all    4.76    0.00   85.71    0.00    0.00    0.53    0.00    0.00    0.00    8.99
10:59:36     all    5.47    0.00   93.03    0.00    0.00    0.50    0.00    0.00    0.00    1.00
10:59:37     all    7.65    0.00   85.71    0.00    0.00    0.51    0.00    0.00    0.00    6.12
10:59:38     all    5.10    0.00   89.80    0.00    0.00    0.00    0.00    0.00    0.00    5.10
10:59:39     all    4.52    0.00   93.47    0.00    0.00    0.50    0.00    0.00    0.00    1.51
10:59:40     all    4.50    0.00   94.50    0.00    0.00    0.50    0.00    0.00    0.00    0.50
10:59:41     all    3.66    0.00   84.82    0.00    0.00    0.52    0.00    0.00    0.00   10.99
10:59:42     all    5.76    0.00   85.34    0.00    0.00    1.05    0.00    0.00    0.00    7.85
10:59:43     all    6.28    0.00   81.68    0.00    0.00    0.00    0.00    0.00    0.00   12.04
10:59:44     all    5.67    0.00   86.08    0.00    0.00    0.52    0.00    0.00    0.00    7.73
10:59:45     all    6.15    0.00   89.74    0.00    0.00    0.51    0.00    0.00    0.00    3.59
10:59:46     all    5.05    0.00   92.42    0.00    0.00    0.00    0.00    0.00    0.00    2.53
10:59:47     all    6.00    0.00   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:59:48     all    6.50    0.00   90.00    0.00    0.00    0.50    0.00    0.00    0.00    3.00
10:59:49     all    7.11    0.00   91.88    0.00    0.00    0.51    0.00    0.00    0.00    0.51
10:59:50     all    5.03    0.00   91.96    0.00    0.00    0.00    0.00    0.00    0.00    3.02
10:59:51     all    4.00    0.00   95.50    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:59:52     all    4.02    0.00   94.47    0.00    0.00    0.50    0.00    0.00    0.00    1.01
10:59:53     all    6.09    0.00   90.36    0.00    0.00    0.51    0.00    0.00    0.00    3.05
10:59:54     all    4.02    0.00   94.97    0.00    0.00    0.50    0.00    0.00    0.00    0.50
10:59:55     all    7.25    0.00   81.35    0.00    0.00    0.00    0.00    0.00    0.00   11.40
10:59:56     all    4.00    0.00   94.50    0.00    0.00    0.00    0.00    0.00    0.00    1.50
10:59:57     all    5.50    0.00   94.00    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:59:58     all    7.00    0.00   92.50    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:59:59     all    3.24    0.00   78.92    0.00    0.00    1.08    0.00    0.00    0.00   16.76
11:00:00     all    5.18    0.00   84.46    0.00    0.00    1.04    0.00    0.00    0.00    9.33
11:00:01     all    5.08    0.00   93.91    0.00    0.00    0.00    0.00    0.00    0.00    1.02
11:00:02     all    3.52    0.00   93.97    0.00    0.00    0.50    0.00    0.00    0.00    2.01
11:00:03     all    5.00    0.00   94.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00
11:00:04     all    3.14    0.00   88.48    0.00    0.00    0.52    0.00    0.00    0.00    7.85
11:00:05     all    4.64    0.00   86.60    0.00    0.00    1.55    0.00    0.00    0.00    7.22
11:00:06     all    6.45    0.00   79.03    0.00    0.00    1.08    0.00    0.00    0.00   13.44
11:00:07     all    5.08    0.00   90.36    0.00    0.00    0.51    0.00    0.00    0.00    4.06
11:00:08     all    4.59    0.00   89.29    0.00    0.00    0.51    0.00    0.00    0.00    5.61
11:00:09     all    3.03    0.00   96.46    0.00    0.00    0.00    0.00    0.00    0.00    0.51
11:00:10     all    5.56    0.00   91.92    0.00    0.00    0.51    0.00    0.00    0.00    2.02
11:00:11     all    9.50    0.00   89.00    0.00    0.00    0.00    0.00    0.00    0.00    1.50
11:00:12     all    9.50    0.00   89.50    0.00    0.00    1.00    0.00    0.00    0.00    0.00
11:00:13     all    6.50    0.00   92.00    0.00    0.00    0.50    0.00    0.00    0.00    1.00
11:00:14     all    6.03    0.00   92.46    0.00    0.00    0.50    0.00    0.00    0.00    1.01
11:00:15     all    5.13    0.00   86.15    0.00    0.00    0.00    0.00    0.00    0.00    8.72
11:00:16     all    7.46    0.00   92.04    0.00    0.00    0.50    0.00    0.00    0.00    0.00
11:00:17     all    5.53    0.00   93.97    0.00    0.00    0.50    0.00    0.00    0.00    0.00
11:00:18     all    3.61    0.00   88.66    0.00    0.00    1.03    0.00    0.00    0.00    6.70
11:00:19     all    5.97    0.00   93.53    0.00    0.00    0.00    0.00    0.00    0.00    0.50
11:00:20     all    5.47    0.00   93.03    0.00    0.00    0.00    0.00    0.00    0.00    1.49
11:00:21     all    5.00    0.00   94.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
11:00:22     all    5.56    0.00   94.44    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:00:23     all    6.67    0.00   88.21    0.00    0.00    0.00    0.00    0.00    0.00    5.13
11:00:24     all    6.15    0.00   82.56    0.00    0.00    0.51    0.00    0.00    0.00   10.77
11:00:25     all    6.77    0.00   84.38    0.00    0.00    0.52    0.00    0.00    0.00    8.33
11:00:26     all    5.50    0.00   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.50
11:00:27     all    4.10    0.00   91.28    0.00    0.00    0.00    0.00    0.00    0.00    4.62
11:00:28     all    5.13    0.00   85.13    0.00    0.00    0.51    0.00    0.00    0.00    9.23
11:00:29     all    5.05    0.00   91.92    0.00    0.00    1.01    0.00    0.00    0.00    2.02
11:00:30     all    5.76    0.00   78.53    0.00    0.00    1.57    0.00    0.00    0.00   14.14
11:00:31     all    5.58    0.00   92.39    0.00    0.00    0.51    0.00    0.00    0.00    1.52
11:00:32     all    5.10    0.00   91.33    0.00    0.00    0.51    0.00    0.00    0.00    3.06
11:00:33     all    6.06    0.00   92.93    0.00    0.00    0.00    0.00    0.00    0.00    1.01
11:00:34     all    5.03    0.00   93.97    0.00    0.00    0.50    0.00    0.00    0.00    0.50
11:00:35     all    4.08    0.00   93.37    0.00    0.00    0.51    0.00    0.00    0.00    2.04
11:00:36     all    5.94    0.00   92.57    0.00    0.00    0.99    0.00    0.00    0.00    0.50
11:00:37     all    7.22    0.00   86.60    0.00    0.00    0.52    0.00    0.00    0.00    5.67
11:00:38     all    5.24    0.00   79.58    0.00    0.00    1.57    0.00    0.00    0.00   13.61
11:00:39     all    5.03    0.00   93.47    0.00    0.00    0.00    0.00    0.00    0.00    1.51
11:00:40     all    4.00    0.00   94.50    0.00    0.00    0.00    0.00    0.00    0.00    1.50
11:00:41     all    7.11    0.00   86.29    0.00    0.00    1.02    0.00    0.00    0.00    5.58
11:00:42     all    6.57    0.00   87.88    0.00    0.00    1.01    0.00    0.00    0.00    4.55
11:00:43     all    6.57    0.00   91.92    0.00    0.00    0.51    0.00    0.00    0.00    1.01
11:00:44     all    7.58    0.00   86.87    0.00    0.00    1.01    0.00    0.00    0.00    4.55
11:00:45     all    6.63    0.00   88.78    0.00    0.00    0.00    0.00    0.00    0.00    4.59
11:00:46     all    5.03    0.00   94.97    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:00:47     all    7.22    0.00   81.96    0.00    0.00    1.55    0.00    0.00    0.00    9.28
11:00:48     all    5.08    0.00   93.91    0.00    0.00    0.51    0.00    0.00    0.00    0.51
11:00:49     all    4.46    0.00   94.06    0.00    0.00    0.50    0.00    0.00    0.00    0.99
11:00:50     all    4.52    0.00   94.97    0.00    0.00    0.50    0.00    0.00    0.00    0.00
11:00:51     all    5.56    0.00   89.39    0.00    0.00    1.01    0.00    0.00    0.00    4.04
11:00:52     all    4.52    0.00   95.48    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:00:53     all    5.00    0.00   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:00:54     all    5.61    0.00   85.20    0.00    0.00    0.00    0.00    0.00    0.00    9.18
11:00:55     all    5.05    0.00   91.92    0.00    0.00    1.01    0.00    0.00    0.00    2.02
11:00:56     all    5.76    0.00   85.34    0.00    0.00    0.00    0.00    0.00    0.00    8.90
11:00:57     all    7.54    0.00   91.46    0.00    0.00    0.00    0.00    0.00    0.00    1.01
11:00:58     all    6.00    0.00   93.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
11:00:59     all    4.62    0.00   90.26    0.00    0.00    0.00    0.00    0.00    0.00    5.13
11:01:00     all    4.52    0.00   94.47    0.00    0.00    0.50    0.00    0.00    0.00    0.50
11:01:01     all    6.50    0.00   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.50
11:01:02     all    3.54    0.00   91.92    0.00    0.00    0.00    0.00    0.00    0.00    4.55
11:01:03     all    5.08    0.00   91.88    0.00    0.00    0.51    0.00    0.00    0.00    2.54
11:01:04     all    7.04    0.00   92.46    0.00    0.00    0.00    0.00    0.00    0.00    0.50
11:01:05     all    5.24    0.00   83.77    0.00    0.00    0.52    0.00    0.00    0.00   10.47
11:01:06     all    3.68    0.00   90.53    0.00    0.00    0.53    0.00    0.00    0.00    5.26
11:01:07     all    5.13    0.00   89.23    0.00    0.00    0.00    0.00    0.00    0.00    5.64
11:01:08     all    6.47    0.00   93.03    0.00    0.00    0.50    0.00    0.00    0.00    0.00
11:01:09     all    4.52    0.00   93.97    0.00    0.00    0.50    0.00    0.00    0.00    1.01
11:01:10     all    5.08    0.00   92.39    0.00    0.00    0.00    0.00    0.00    0.00    2.54
